DateTime,Mote,Temp,Mic,RF,AQ,Motion
2/25 14:17:54,26,25.25,515,367,106,0
2/25 14:17:55,26,25.55,509,344,107,0
2/25 14:17:56,26,25.55,513,253,105,1
2/25 14:17:57,26,25.55,522,229,105,0
2/25 14:17:58,26,25.55,515,226,105,0
2/25 14:17:59,26,25.84,513,232,105,1
2/25 14:18:0,26,25.55,518,203,104,1
2/25 14:18:1,26,25.84,555,219,104,0
2/25 14:18:2,26,25.55,549,220,103,0
2/25 14:18:3,26,25.55,518,212,104,0
2/25 14:18:4,26,25.84,507,236,104,0
2/25 14:18:5,26,25.55,514,217,104,0
2/25 14:18:6,26,25.55,531,235,104,0
2/25 14:18:7,26,25.84,531,192,104,1
2/25 14:18:8,26,25.25,502,197,104,0
2/25 14:18:9,26,25.84,527,228,104,0
2/25 14:18:10,26,25.84,516,198,104,0
2/25 14:18:11,26,25.55,520,193,104,0
2/25 14:18:12,26,25.84,515,217,104,1
2/25 14:18:13,26,25.55,503,214,104,0
2/25 14:18:14,26,25.55,519,204,103,1
2/25 14:18:15,26,25.84,509,188,104,0
2/25 14:18:16,26,25.84,511,233,103,0
2/25 14:18:17,26,25.25,514,198,104,0
2/25 14:18:18,26,25.55,515,195,104,0
2/25 14:18:19,26,25.84,505,176,103,0
2/25 14:18:20,26,25.84,509,163,103,0
2/25 14:18:21,26,25.84,513,193,103,0
2/25 14:18:22,26,26.72,514,169,103,0
2/25 14:18:23,26,25.84,517,181,103,0
2/25 14:18:24,26,25.84,509,197,103,0
2/25 14:18:25,26,25.55,515,206,103,0
2/25 14:18:26,26,25.84,510,187,103,0
2/25 14:18:27,26,25.84,501,205,103,0
2/25 14:18:28,26,25.84,522,168,102,0
2/25 14:18:29,26,25.84,527,185,103,0
2/25 14:18:30,26,25.84,519,163,102,0
2/25 14:18:31,26,25.84,510,173,102,0
2/25 14:18:32,26,25.84,517,213,102,0
2/25 14:18:33,26,25.55,515,194,102,0
2/25 14:18:34,26,26.13,519,192,102,0
2/25 14:18:35,26,25.84,506,187,103,0
2/25 14:18:36,26,25.84,513,235,102,0
2/25 14:18:37,26,26.13,504,226,102,0
2/25 14:18:38,26,25.84,512,233,102,0
2/25 14:18:39,26,25.84,521,188,102,0
2/25 14:18:40,26,25.84,509,201,102,0
2/25 14:18:41,26,25.84,509,178,102,0
2/25 14:18:42,26,25.84,510,197,104,0
2/25 14:18:43,26,25.84,514,188,105,0
2/25 14:18:44,26,26.13,508,256,106,0
2/25 14:18:45,26,25.84,520,207,110,0
2/25 14:18:46,26,25.84,514,195,111,0
2/25 14:18:47,26,26.13,519,232,110,0
2/25 14:18:48,26,25.84,512,205,110,0
2/25 14:18:49,26,26.13,517,214,109,0
2/25 14:18:50,26,25.84,509,178,108,0
2/25 14:18:51,26,25.84,513,219,107,0
2/25 14:18:52,26,26.13,513,210,106,0
2/25 14:18:53,26,26.13,509,207,106,0
2/25 14:18:54,26,26.13,518,200,105,0
2/25 14:18:55,26,26.13,515,202,105,0
2/25 14:18:56,26,26.13,509,203,105,0
2/25 14:18:57,26,25.84,511,219,105,0
2/25 14:18:58,26,25.84,464,225,105,0
2/25 14:18:59,26,26.13,518,179,104,1
2/25 14:19:0,26,26.13,523,156,106,0
2/25 14:19:1,26,25.84,518,177,108,0
2/25 14:19:2,26,26.13,529,164,107,0
2/25 14:19:3,26,25.84,516,183,106,0
2/25 14:19:4,26,26.13,517,185,106,0
2/25 14:19:5,26,26.13,513,162,106,0
2/25 14:19:6,26,26.13,512,190,106,0
2/25 14:19:7,26,26.13,506,178,105,1
2/25 14:19:8,26,26.13,511,193,105,0
2/25 14:19:9,26,25.55,513,203,105,0
2/25 14:19:10,26,26.13,519,198,105,0
2/25 14:19:11,26,26.13,522,187,104,0
2/25 14:19:12,26,26.13,520,192,104,0
2/25 14:19:13,26,26.13,527,169,104,1
2/25 14:19:14,26,26.13,516,197,104,1
2/25 14:19:15,26,26.13,533,225,104,0
2/25 14:19:16,26,26.13,514,220,104,0
2/25 14:19:17,26,25.84,562,228,104,1
2/25 14:19:18,26,26.13,507,237,105,0
2/25 14:19:19,26,26.13,510,231,104,1
2/25 14:19:20,26,26.43,491,258,104,0
2/25 14:19:21,26,26.13,488,262,104,0
2/25 14:19:22,26,26.43,520,249,103,0
2/25 14:19:23,26,26.13,516,241,104,1
2/25 14:19:24,26,26.13,519,266,103,0
2/25 14:19:25,26,26.13,514,272,103,1
2/25 14:19:26,26,26.13,505,264,103,0
2/25 14:19:27,26,26.13,526,246,101,0
2/25 14:19:28,26,26.13,524,282,103,1
2/25 14:19:29,26,26.13,513,226,103,0
2/25 14:19:30,26,26.43,516,241,103,0
2/25 14:19:31,26,26.43,515,257,102,0
2/25 14:19:32,26,26.43,514,250,102,0
2/25 14:19:33,26,26.13,502,273,102,0
2/25 14:19:34,26,26.43,535,267,102,1
2/25 14:19:35,26,26.13,515,269,102,1
2/25 14:19:36,26,26.13,555,261,102,0
2/25 14:19:37,26,26.13,522,274,102,1
2/25 14:19:38,26,26.72,508,262,101,0
2/25 14:19:39,26,26.13,522,242,102,0
2/25 14:19:40,26,26.13,518,260,102,0
2/25 14:19:41,26,26.43,540,271,102,0
2/25 14:19:42,26,26.13,497,271,102,0
2/25 14:19:43,26,26.13,459,271,102,0
