DateTime,Mote,Temp,Mic,RF,AQ,Motion
2/21 21:18:33,26,17.05,526,339,167,0
2/21 21:18:34,26,17.05,514,343,166,0
2/21 21:18:35,26,17.05,514,345,165,0
2/21 21:18:37,26,17.05,511,309,163,0
2/21 21:18:38,26,17.05,511,345,162,0
2/21 21:18:39,26,17.05,517,357,161,0
2/21 21:18:40,26,16.76,515,342,160,0
2/21 21:18:41,26,17.05,516,354,159,0
2/21 21:18:42,26,16.76,513,350,157,0
2/21 21:18:43,26,17.05,507,304,157,0
2/21 21:18:44,26,16.76,512,358,155,0
2/21 21:18:45,26,16.76,511,255,155,0
2/21 21:18:46,26,16.76,512,283,154,0
2/21 21:18:47,26,16.76,505,299,153,0
2/21 21:18:48,26,16.76,512,243,152,0
2/21 21:18:49,26,16.46,502,263,151,0
2/21 21:18:50,26,16.46,514,341,151,0
2/21 21:18:51,26,16.46,516,338,150,0
2/21 21:18:52,26,16.46,510,255,149,0
2/21 21:18:53,26,16.46,511,279,149,0
2/21 21:18:54,26,16.46,516,289,148,0
2/21 21:18:55,26,16.46,505,332,147,0
2/21 21:18:56,26,16.46,516,346,147,0
2/21 21:18:57,26,16.17,520,344,148,0
2/21 21:18:58,26,16.17,514,343,146,0
2/21 21:18:58,26,16.17,514,343,146,0
2/21 21:19:0,26,16.46,515,339,146,0
2/21 21:19:1,26,16.17,516,310,146,0
2/21 21:19:2,26,16.17,512,344,145,0
2/21 21:19:3,26,16.17,517,337,145,0
2/21 21:19:4,26,16.17,523,342,144,0
2/21 21:19:5,26,16.17,518,349,144,0
2/21 21:19:6,26,15.88,508,338,144,0
2/21 21:19:7,26,15.88,512,247,144,0
2/21 21:19:8,26,16.17,521,346,144,0
2/21 21:19:9,26,15.88,511,346,142,0
2/21 21:19:10,26,15.88,507,239,144,0
2/21 21:19:11,26,15.88,509,343,143,0
2/21 21:19:12,26,15.88,509,286,144,0
2/21 21:19:13,26,15.88,517,333,143,0
2/21 21:19:14,26,15.88,519,335,144,0
2/21 21:19:15,26,15.88,518,237,144,0
2/21 21:19:16,26,15.88,507,336,144,0
2/21 21:19:17,26,15.59,515,346,145,0
2/21 21:19:18,26,15.88,514,267,146,0
2/21 21:19:19,26,15.59,515,349,146,0
2/21 21:19:20,26,15.59,511,342,147,0
2/21 21:19:21,26,15.88,513,295,147,0
2/21 21:19:22,26,15.59,507,340,147,0
2/21 21:19:23,26,15.29,506,281,148,0
2/21 21:19:24,26,15.59,511,341,148,0
2/21 21:19:25,26,15.59,512,341,148,0
2/21 21:19:26,26,15.59,514,235,148,0
2/21 21:19:27,26,15.29,514,330,148,0
2/21 21:19:28,26,15.59,514,241,148,0
2/21 21:19:29,26,15.00,516,240,149,0
2/21 21:19:30,26,15.59,513,299,150,0
2/21 21:19:31,26,15.29,507,323,150,0
